स्थिति,सूत्र,टिप्पणी
स्वर्दँ॒,-,-
स्वर्दँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
स्वर्द्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
स्वर्द्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
