स्थिति,सूत्र,टिप्पणी
षेवृँ॒,-,-
षेवृँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
षेव्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षेव्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
सेव्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
