स्थिति,सूत्र,टिप्पणी
णिविँ,-,-
णिविँ,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
णिव्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
णिव्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
निव्,णो नः (6.1.65),धातोरादेः णस्य नः
निन्व्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
