स्थिति,सूत्र,टिप्पणी
ष्णसुँ,-,-
ष्णसुँ,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
ष्णस्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ष्णस्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
स्नस्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
