स्थिति,सूत्र,टिप्पणी
दा॒ण्,-,-
दा॒ण्,हलन्त्यम् (1.3.3),णकारस्य इत्संज्ञा
दा॒,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
दा॒,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
दा,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
