स्थिति,सूत्र,टिप्पणी
णेदृँ॑,-,-
णेदृँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
णेद्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
णेद्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
नेद्,णो नः (6.1.65),धातोरादेः णस्य नः
