स्थिति,सूत्र,टिप्पणी
षिविँ,-,-
षिविँ,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
षिव्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षिव्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
सिव्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
सिन्व्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
