स्थिति,सूत्र,टिप्पणी
षृभुँ,-,-
षृभुँ,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
षृभ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षृभ्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
सृभ्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
