स्थिति,सूत्र,टिप्पणी
वर्हँ,-,-
वर्हँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
वर्ह्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
वर्ह्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
