स्थिति,सूत्र,टिप्पणी
उँबुन्दिँ॑र्,-,-
उबुन्दिँ॑र्,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
उबुन्दिँ॑र्,हलन्त्यम् (1.3.3),रकारस्य इत्संज्ञा
उबुन्द्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
उबुन्द्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
उबुन्न्द्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
