स्थिति,सूत्र,टिप्पणी
कत्थँ॒,-,-
कत्थँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
कत्थ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
कत्थ्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
