स्थिति,सूत्र,टिप्पणी
षूदँ॒,-,-
षूदँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
षूद्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षूद्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
सूद्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
