स्थिति,सूत्र,टिप्पणी
षिधँ,-,-
षिधँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
षिध्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षिध्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
सिध्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
