स्थिति,सूत्र,टिप्पणी
समीँ,-,-
समीँ,उपदेशेऽजनुनासिक इत् (1.3.2),ईकारस्य इत्संज्ञा
सम्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
सम्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
