स्थिति,सूत्र,टिप्पणी
भ्रंसुँ॒,-,-
भ्रंसुँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
भ्रंस्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
भ्रंस्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
