स्थिति,सूत्र,टिप्पणी
त्रपूँ॒ष्,-,-
त्रपूँ॒ष्,उपदेशेऽजनुनासिक इत् (1.3.2),ऊकारस्य इत्संज्ञा
त्रपूँ॒ष्,हलन्त्यम् (1.3.3),षकारस्य इत्संज्ञा
त्रप्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
त्रप्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
त्रप्,स्वरतिसूतिसूयतिधूञूदितो वा (7.2.44),धातुः वेट्
