स्थिति,सूत्र,टिप्पणी
ष्टु॒ञ्,-,-
ष्टु॒ञ्,हलन्त्यम् (1.3.3),ञकारस्य इत्संज्ञा
ष्टु॒,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ष्टु॒,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
ष्टु,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
स्तु,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
