स्थिति,सूत्र,टिप्पणी
दृ॒शिँर्,-,-
दृ॒शिँर्,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
दृ॒शिँर्,हलन्त्यम् (1.3.3),इकारस्य इत्संज्ञा
दृ॒श्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
दृ॒श्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
दृश्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
दृन्श्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
दृंश्,नश्चापदान्तस्य झलि (8.3.24),अनुस्वारादेशः
