स्थिति,सूत्र,टिप्पणी
नक्कँ,-,-
नक्कँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
नक्क्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
नक्क्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
