स्थिति,सूत्र,टिप्पणी
णिषुँ,-,-
णिषुँ,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
णिष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
णिष्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
निष्,णो नः (6.1.65),धातोरादेः णस्य नः
