स्थिति,सूत्र,टिप्पणी
वि॒षॢँ॑,-,-
वि॒षॢँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),ऌकारस्य इत्संज्ञा
वि॒ष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
वि॒ष्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
विष्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
