स्थिति,सूत्र,टिप्पणी
मृ॒शँ,-,-
मृ॒शँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
मृ॒श्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
मृ॒श्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
मृश्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
