स्थिति,सूत्र,टिप्पणी
श॒कॢँ,-,-
श॒कॢँ,उपदेशेऽजनुनासिक इत् (1.3.2),ऌकारस्य इत्संज्ञा
श॒क्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
श॒क्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
शक्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
