स्थिति,सूत्र,टिप्पणी
झॄष्,-,-
झॄष्,हलन्त्यम् (1.3.3),षकारस्य इत्संज्ञा
झॄ,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
झॄ,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
