स्थिति,सूत्र,टिप्पणी
ष॒दॢँ,-,-
ष॒दॢँ,उपदेशेऽजनुनासिक इत् (1.3.2),ऌकारस्य इत्संज्ञा
ष॒द्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ष॒द्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
षद्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
सद्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
