स्थिति,सूत्र,टिप्पणी
ष्वि॒दाँ,-,-
ष्वि॒दाँ,उपदेशेऽजनुनासिक इत् (1.3.2),आकारस्य इत्संज्ञा
ष्वि॒द्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ष्वि॒द्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
ष्विद्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
स्विद्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
