स्थिति,सूत्र,टिप्पणी
ण॒मँ,-,-
ण॒मँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
ण॒म्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ण॒म्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
णम्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
नम्,णो नः (6.1.65),धातोरादेः णस्य नः
