स्थिति,सूत्र,टिप्पणी
दशिँ॒,-,-
दशिँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
दश्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
दश्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
दन्श्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
दंश्,नश्चापदान्तस्य झलि (8.3.24),अनुस्वारादेशः
