स्थिति,सूत्र,टिप्पणी
वेष्टँ॒,-,-
वेष्टँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
वेष्ट्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
वेष्ट्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
