स्थिति,सूत्र,टिप्पणी
स्रम्भुँ॒,-,-
स्रम्भुँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
स्रम्भ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
स्रम्भ्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
