स्थिति,सूत्र,टिप्पणी
टुम॒स्जोँ,-,-
टुम॒स्जोँ,उपदेशेऽजनुनासिक इत् (1.3.2),ओकारस्य इत्संज्ञा
टुम॒स्जोँ,हलन्त्यम् (1.3.3),टु-इत्यस्य इत्संज्ञा
म॒स्ज्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
म॒स्ज्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
मस्ज्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
