स्थिति,सूत्र,टिप्पणी
दु॒षँ,-,-
दु॒षँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
दु॒ष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
दु॒ष्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
दुष्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
