स्थिति,सूत्र,टिप्पणी
ञिइ॒न्धीँ,-,-
ञिइ॒न्धीँ,उपदेशेऽजनुनासिक इत् (1.3.2),ईकारस्य इत्संज्ञा
ञिइ॒न्धीँ,हलन्त्यम् (1.3.3),ञि-इत्यस्य इत्संज्ञा
इ॒न्ध्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
इ॒न्ध्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
इन्ध्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
