स्थिति,सूत्र,टिप्पणी
वावृतुँ॒,-,-
वावृतुँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
वावृत्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
वावृत्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
