स्थिति,सूत्र,टिप्पणी
कृ॒पँ,-,-
कृ॒पँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
कृ॒प्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
कृ॒प्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
कृप्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
