स्थिति,सूत्र,टिप्पणी
श्च्युतिँर्,-,-
श्च्युतिँर्,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
श्च्युतिँर्,हलन्त्यम् (1.3.3),इकारस्य इत्संज्ञा
श्च्युत्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
श्च्युत्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
श्च्युन्त्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
श्च्युंत्,नश्चापदान्तस्य झलि (8.3.24),अनुस्वारादेशः
श्च्युन्त्,अनुस्वारस्य_ययि_परसवर्णः (8.4.58),परसवर्णादेशः
