स्थिति,सूत्र,टिप्पणी
व्ययँ॑,-,-
व्ययँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
व्यय्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
व्यय्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
