स्थिति,सूत्र,टिप्पणी
टुभ्लाश‍ृँ॒,-,-
टुभ्लाश्‍ृँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
टुभ्लाश्‍ृँ॒,हलन्त्यम् (1.3.3),टु-इत्यस्य इत्संज्ञा
भ्लाश्‍,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
भ्लाश्‍,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
