स्थिति,सूत्र,टिप्पणी
फुल्लँ,-,-
फुल्लँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
फुल्ल्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
फुल्ल्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
