स्थिति,सूत्र,टिप्पणी
षस्तिँ,-,-
षस्तिँ,उपदेशेऽजनुनासिक इत् (1.3.2),इकारस्य इत्संज्ञा
षस्त्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षस्त्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
सस्त्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
सन्स्त्,इदितो_नुम्_धातोः (7.1.58),नुमागामः
संस्त्,नश्चापदान्तस्य झलि (8.3.24),अनुस्वारादेशः
