स्थिति,सूत्र,टिप्पणी
इ॒क्,-,-
इ॒क्,हलन्त्यम् (1.3.3),ककारस्य इत्संज्ञा
इ॒,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
इ॒,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
इ,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
