स्थिति,सूत्र,टिप्पणी
ह्रेषृँ॒,-,-
ह्रेषृँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
ह्रेष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ह्रेष्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
