स्थिति,सूत्र,टिप्पणी
ध्वनँ,-,-
ध्वनँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
ध्वन्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ध्वन्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
