स्थिति,सूत्र,टिप्पणी
वल्भँ॒,-,-
वल्भँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
वल्भ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
वल्भ्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
