स्थिति,सूत्र,टिप्पणी
क्लिदूँ,-,-
क्लिदूँ,उपदेशेऽजनुनासिक इत् (1.3.2),ऊकारस्य इत्संज्ञा
क्लिद्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
क्लिद्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
क्लिद्,स्वरतिसूतिसूयतिधूञूदितो वा (7.2.44),धातुः वेट्
