स्थिति,सूत्र,टिप्पणी
गर्वँ॒,-,-
गर्वँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
गर्व्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
गर्व्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
