स्थिति,सूत्र,टिप्पणी
षि॒चँ॑,-,-
षि॒चँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
षि॒च्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षि॒च्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
षिच्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
सिच्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
