स्थिति,सूत्र,टिप्पणी
टुवमँ,-,-
टुवमँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
टुवमँ,हलन्त्यम् (1.3.3),टु-इत्यस्य इत्संज्ञा
वम्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
वम्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
