स्थिति,सूत्र,टिप्पणी
श्रन्थँ,-,-
श्रन्थँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
श्रन्थ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
श्रन्थ्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
