स्थिति,सूत्र,टिप्पणी
त्य॒जँ,-,-
त्य॒जँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
त्य॒ज्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
त्य॒ज्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
त्यज्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
