स्थिति,सूत्र,टिप्पणी
षचँ॑,-,-
षचँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
षच्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
षच्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
सच्,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
