स्थिति,सूत्र,टिप्पणी
र॒भँ॒,-,-
र॒भँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
र॒भ्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
र॒भ्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
रभ्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
