स्थिति,सूत्र,टिप्पणी
मृजूँ,-,-
मृजूँ,उपदेशेऽजनुनासिक इत् (1.3.2),ऊकारस्य इत्संज्ञा
मृज्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
मृज्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
मृज्,स्वरतिसूतिसूयतिधूञूदितो वा (7.2.44),धातुः वेट्
