स्थिति,सूत्र,टिप्पणी
ह्वे॒ञ्,-,-
ह्वे॒ञ्,हलन्त्यम् (1.3.3),ञकारस्य इत्संज्ञा
ह्वे॒,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ह्वे॒,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
ह्वे,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
