स्थिति,सूत्र,टिप्पणी
घट्टँ॒,-,-
घट्टँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
घट्ट्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
घट्ट्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
