स्थिति,सूत्र,टिप्पणी
शीङ्,-,-
शीङ्,हलन्त्यम् (1.3.3),ङकारस्य इत्संज्ञा
शी,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
शी,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
