स्थिति,सूत्र,टिप्पणी
ष्मि॒ङ्,-,-
ष्मि॒ङ्,हलन्त्यम् (1.3.3),ङकारस्य इत्संज्ञा
ष्मि॒,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ष्मि॒,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
ष्मि,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
स्मि,धात्वादेः षः सः (6.1.64),धातोरादेः षस्य सः
