स्थिति,सूत्र,टिप्पणी
भ्लेषृँ॑,-,-
भ्लेषृँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
भ्लेष्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
भ्लेष्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
