स्थिति,सूत्र,टिप्पणी
ध्वंसुँ॒,-,-
ध्वंसुँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),उकारस्य इत्संज्ञा
ध्वंस्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ध्वंस्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
