स्थिति,सूत्र,टिप्पणी
दासृँ॑,-,-
दासृँ॑,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
दास्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
दास्,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
