स्थिति,सूत्र,टिप्पणी
ऊर्णुञ्,-,-
ऊर्णुञ्,हलन्त्यम् (1.3.3),ञकारस्य इत्संज्ञा
ऊर्णु,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
ऊर्णु,स्वरितञितः कर्त्रभिप्राये क्रियाफले (1.3.72),उभयपदसंज्ञा
