स्थिति,सूत्र,टिप्पणी
व्य॒धँ,-,-
व्य॒धँ,उपदेशेऽजनुनासिक इत् (1.3.2),अकारस्य इत्संज्ञा
व्य॒ध्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
व्य॒ध्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
व्यध्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
