स्थिति,सूत्र,टिप्पणी
शमोँ,-,-
शमोँ,उपदेशेऽजनुनासिक इत् (1.3.2),ओकारस्य इत्संज्ञा
शम्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
शम्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
