स्थिति,सूत्र,टिप्पणी
खेवृँ॒,-,-
खेवृँ॒,उपदेशेऽजनुनासिक इत् (1.3.2),ऋकारस्य इत्संज्ञा
खेव्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
खेव्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
